context	segment	gender
She studied German studies at the University of Warsaw (1985–1988). 	 Kozryra received a Paszport Polityki award in 1997 as the most promising artist in Poland.	female
"She had another affair with a local man during a stay with her daughters in Samoa in 1989; when she returned she discovered Pat was also having an affair, which she accepted. "	" A prolific artist, Bewick paints in oil, sculpts, and works with cloth, but is most associated with watercolours."	female
"The Swan is an American reality television program broadcast on Fox in 2004, in which women who were judged to be ugly were given extreme makeovers that included several forms of plastic surgery. "	" Each contestant was assigned a panel of specialists – a coach, therapist, trainer, cosmetic surgeons, and a dentist – who together designed a program of total transformation."	female
"Mishol has lectured and taught creative writing at Ben Gurion University, Tel Aviv University, and the Hebrew University in Jerusalem where she also served as Poet-in-Residence (2007). "	 Mishol is the author of 16 volumes of poetry.	female
"In August 2019, she was elected secretary-treasurer of the SAG-AFTRA union. "	" Manheim was elected to the secretary-treasurer position with 16,047 votes."	female
Inagaki specialized in the Edo period and taught Sugiura how to do the background surveys that would later ensure the historical accuracy of her manga and other works. 	" Sugiura was the assistant of Murasaki Yamada, a prominent feminist manga artist."	female
"She created costumes for La Traviata at the Metropolitan Opera House in New York (1998), at the Teatro de la Maestranza of Seville in Spain (1999) and later in Rome (2007) and Messina (Teatro Vittorio Emanuele, 2018), always directed by Zeffirelli. "	 Gaetani has been very active also as a costume designer for ballet.	female
"Dharitri Terangpi (born 24 February 1996) better known as Babie and Nirdhar, is a woman Royal Enfield bullet biker from Guwahati, India. "	" Terangpi is a competitive motorcyclist, long distance rider and photographer."	female
"Already in mid-December 1943, she resumed her duties as manager of the children's section of Żegota. "	" During the Warsaw Uprising, Sendler worked as a nurse in a field hospital, where a number of Jews were hidden among other patients."	female
"From 2000 to 2003, she served as mayor of Stratford, Ontario. "	 Haslam was a teacher and librarian before entering public life.	female
"As early as the late 1820s and early 1830s, she and her sister began opening infant schools in northeastern Ohio. "	" After obtaining a degree from Oberlin College in 1840s, Cowles began a formal career as a teacher."	female
"The author previously had translated existing works and wrote her own books, including novels. "	" The author conducted interviews, including of Kawashima's relatives who were still alive."	female
"However, Carey expressed in several interviews that due to the strenuous nature and the sheer difficulty of her songs, she feared a tour with back-to-back shows would not be possible, aside from the long travel times and constant travel. "	" During this time period in music, it was traditional for an artist to release a studio album every two years in their prime, allowing the singles to fully promote the album through airwaves, as well as television appearances."	female
Her younger brother said that she was suspected to be affected by work pressure before her death and that the principal had many unreasonable demands. 	" Moreover, the principal did not propose a suicide treatment plan or condolences for the teacher’s family."	female
Her works have been praised by Anne Jordan and Chris Searle for her literary value and political engagement. 	" Shinebourne is the author of novels, short stories, and essays."	female
President Jimmy Carter appointed her to be the first United States Secretary of Education in 1979. 	" As the first Secretary of Education, Hufstedler's agenda has been depicted as being focused on strengthening state and federal interrelationships, as well as educational equity."	female
"Meanwhile, she had left the Democratic Party, after having criticized Matteo Renzi's policies and joined Giuseppe Civati's Possible. "	" After Civati's resignation, Brignone was elected the new Secretary of Possible."	female
"In both letters she quotes from such classical figures as Aristotle and Tacitus, and she draws from various Greek and Roman myths. "	" Speght's was the first of three responses to Swetnam's tract, and was the only one published under the author's actual name."	female
Much of the book is irrelevant to Miss Peters's central thesis. 	 The author's linguistic and scholarly abilities are open to question.	female
"The two women decide to rob the hypermarket and give the proceeds to Manny, who can pay off the cops with the stolen money and need never fight again. "	" After lifting the day's takings from the cashier's office at gunpoint, they try to walk out through the crowded store, until two of the management start shooting."	female
"The revision of her fame and status as an author began in the early decades of the 18th century and led to manifest defamations in the 19th and early 20th centuries: she became seen as a scandalous female author who, some critics audaciously asserted, did not deserve to be ever read again. "	" Later critics, however, looked back on the conclusions of Richetti and others were short-sighted and perhaps even outright misogynistic and more reflective of their era than of general historic scholarship on the author as an important political satirist."	female
"The women now pursued their educational project with smaller groups, using suitably sized rooms in the homes of the more relatively well-to-to backers. "	" After further wrangling, they managed to find and recruit a qualified teacher with the necessary teaching permit and in 1856 opened a proper school, centrally located in Hamburg, which at the outset welcomed sixty pupils."	female
She joined a gang for protection; she also studied ballet and began working in the theater by the age of eleven. 	 Franceschi was cast as a dancer in the 1978 film Grease.	female
"Author and critic Robert Greskovic describes a common understanding of her gifts, Nowhere near the beauty and exemplar of her art that Pavlova and Spessivtseva were, Bronislava Nijinska (1891–1972) instead began to make her mark as a choreographer. "	 Nonetheless Nijinska must have truly excelled as a dancer.	female
In 1986 Pelletier composed and recorded her first album Premier Contact which received a nomination as Discovery of the Year at the Félix Awards. 	" This was followed by 150 performances and some music videos, establishing Pelletier's career as a Quebec artist."	female
"One example is that UHRC women's groups often hold group Annaprashan ceremonies (a ceremony wherein a child is first fed food other than milk), incorporating curriculums surrounding ante-natal child care. "	 UHRC also trains group members on reaching out to private and public healthcare providers such as Auxiliary Nurse Midwives (ANMs) and Anganwadi centers to run health camps in their communities.	female
"Materials included photos of a female target either showing a neutral expression, felt smile, false smile, or miserable smile. "	 Researchers found that the student pictured as smiling received less punishment than did the student who did not smile despite the fact that the smiling student was not seen as less guilty.	female
Soon after World War II she traveled abroad to Paris. 	 A 1960 solo exhibit in Zagreb was the first time an American artist had mounted such a show in Yugoslavia.	female
"Professor Dame Sarah Cowley is a British district nurse and academic, specialising in the field of health visiting. "	 Cowley started a career in Eastbourne as a health visitor and practice teacher.	female
"Returning three days later, she had no memory of where she had been or what she had done and she was again physically punished. "	" Five years later, Beaubier's application to become a teacher of history and geography at the school was accepted."	female
"She illustrated the books The Works of Jesus (1909) by Edna S. Little, Love in a Dutch Garden (1914) by Neith Boyce, More Fairytale Plays (1917) by Marguerite Merington, Gertrude Crownfield's Heralds of the King (1931), and Justine Ward's Sunday Mass (1932). "	 Delehanty was a prolific designer of bookplates.	female
In 2008 she won the Astrid Lindgren Memorial Award which is administered by the Swedish Arts Council. 	 The book contains many sex scenes and Hartnett was almost immediately outed as the author.	female
"Between 2007-2010, Drexler worked on a series in which the imagery became more abstract, leading her to her current body of abstraction. "	" These are rare works, which show an artist struggling with and for the spirit.”"	female
She received a Cannes Film Festival Award for Best Actress for her performance in the film Brink of Life (1958). 	 Dahlbeck retired from acting in 1970 and became an author.	female
She was also appointed Dame of Grace of the Venerable Order of St John. 	 Outside politics Aberconway was a talented artist and horticulturalist.	female
"Koolmatrie learned her craft in the early 1980s from elder and weaver, Dorothy Kartinyeri. "	" Their coiled bundle technique uses local spiny-headed sedge (Cyperus gymnocaulos), known to the artist as bilbili and river rushes, and Koolmatrie is credited with saving the traditional Ngarrindjeri craft."	female
"Following Congressional passage of the amendment, Friedan advocated for ratification of the amendment in the states and supported other women's rights reforms: she founded the National Association for the Repeal of Abortion Laws but was later critical of the abortion-centered positions of many liberal feminists. "	" Regarded as an influential author and intellectual in the United States, Friedan remained active in politics and advocacy until the late 1990s, authoring six books."	female
We were two artist girls who didn't have our business together. 	" Jovovich further explained, I'm an artist."	female
She is assisted by her three day-shift orderlies and her assistant doctors and nurses. 	" McMurphy constantly antagonizes Nurse Ratched and upsets the routines of the ward, leading to endless power struggles between the inmate and the nurse."	female
"Returning to the area of her upbringing, in April 2014, Solis formally announced a campaign for a seat on the non-partisan Los Angeles County Board of Supervisors. "	" As Supervisor, Solis successfully lobbied the state to allocate funds for the Exide battery plant cleanup."	female
"After retiring from active competition, Cheryl married her wife Kalen Curtis on February 28, 2014. "	 Haworth is also an artist and has a sold a number of paintings for hundreds of dollars.	female
"Andrews was granted a leave of absence from her librarian's job in March 1911, and when she failed to return, Bertha Proctor was permanently appointed to take her place in May. "	" At that time, the librarian's salary was $35 per month."	female
"Splendiano asks the merchant to replace the dancer with Djamileh, while being certain that she will soon be his. "	" Veiled, Djamileh enters in the dancer’s costume and, shy and nervous, makes to leave."	female
"By 1889, she was the secretary of the Central National Society for Women's Suffrage, but this position was given up for an even more congenial one, that of organising secretary, under Lady Henry Somerset, of the British Women's Temperance Association. "	 Balgarnie was the author of A plea for the appointment of police matrons at police stations (1894).	female
"Akhras' father found employment with an Israeli construction firm and was able to build a three-story concrete house, where Akhras and her four brothers and six sisters were raised. "	 Akhras was a straight-A student and had hopes of attending college and becoming a news reporter.	female
"This is a book full of vaporous, French-intellectual prose that makes Teilhard de Chardin sound like Ernest Hemingway by comparison; but that is not a criticism, because the author likes that sort of prose and has taken lessons in how to write it, and she thinks that plain, homely speech is part of a conspiracy to oppress the poor. "	" This is a book that clatters around in a dark closet of irrelevancies for 450 pages before it bumps accidentally into its index and stops; but that is not a criticism, either, because its author finds it gratifying and refreshing to bang unrelated facts together as a rebuke to stuffy minds."	female
Her musical influences range from ragtime to folk to trip-hop and everything in between. 	" Nalick did perform in 2005 on The Tonight Show, making sure to invite the teacher to the audience."	female
"In the early years, Emmanuel was a day college preparing women for professional fields such as education, nursing and social work. "	" Despite being commuters, students were involved in numerous co-curricular activities including student publications and athletics."	female
"However, she was part of the Soviet national team that set a team world record of 1152 in this discipline in 1985. "	 Ashumova is a teacher at the Azerbaijan Institute of Physical Culture in Baku.	female
"She is a professor of psychology at Florida Atlantic University, where she directs the Language Development Laboratory. "	 Hoff is the author of a popular textbook Language Development.	female
Her body was moved to Paris. 	 The local dancers began leaving their worn pointe shoes on the Montmartre grave as a tribute and thanks to the first pointe dancer.	female
Another important device 	" The pianist uses these techniques to establish the musical content as firmly in the mind as possible, replacing note-to-note technical concentration--and the attendant note-to-note musical attention--with accomplishment of the larger musical phrase."	female
"She was a student of Chinese art, literature, and sociology. "	" Ayscough was a lecturer on Chinese art and literature and was the author of eight books on Chinese history, culture, literary criticism and translation."	female
"Both had handled her previous novel, We the Living. "	" According to Peikoff, [Macmillan's] comment was: the author does not understand socialism."	female
"Back in Brazil, she concentrated on the founding of the country's first large-scale Braille publishing press. "	 The educator also turned to the regulation of education for the blind.	female
The topic of her prize-winning essay was same-sex marriage. 	" Darville is reported to have worked variously as a graphic designer, property law lecturer, and physical education teacher."	female
Canright was critical in the development of the JPL program and laid the foundations for other women to work in a field which was previously closed off to them. 	" Canright was an exceptionally smart student during high-school and took upper level classes, most notably in math and Chemistry."	female
"In 1982, the Animal series enabled Rheims' to train her lens on another form of nudity: that of stuffed animals with fixed stares, which seemed to want to express something beyond death. "	" With Modern Lovers (1989-1990) [note] the photographer questioned gender, androgyny and transsexuality."	female
"In 1668, plays by women began to be staged in London. "	" The performance ran for six nights, which was regarded as a good run for an unknown author."	female
"In late August 2018, during the Chemnitz protests following the murder of a football supporter, the far-right group calling themselves Pro-Chemnitz organized by Pegida and Alternative for Germany carried banners with pictures of murder victims, among which was the photo of Lösche which led to her family initiating legal action against those who used her picture to further an anti-immigration agenda. "	 Lösche was a student at the University of Bamberg in Bavaria.	female
"After the release of her Kiesha'ra Series, Atwater-Rhodes revealed that the first four novels she wrote, In the Forests of the Night, Demon in My View, Shattered Mirror and Midnight Predator, were part of the Den of Shadows series. "	" The book is set in and around the author's home town of Concord, Massachusetts and in the realm of Nyeusigrube."	female
Here she met many artists and musicians and became interested in dance. 	" Post trained as a teacher, and went to work in a small town in Massachusetts."	female
"In October 2005, Wightman was indicted in Boston, Massachusetts for practicing psychology without a license, filing false health care claims, and engaging in insurance fraud after local FOX affiliate WFXT did an undercover investigation into her therapy practice. "	" Under unusual provisions of Massachusetts law, Wightman had been allowed to practice as a psychotherapist, not as a psychologist."	female
"Work on them will be funded using Patreon, as mentioned in her blog. (as Michelle Sagara, Luna Books) Kaylin is a young woman with a complicated history. "	" The books tend to be more procedural than the author's other novels, but with an underlying, driving plot."	female
"I am so afr(aid) that S.I. (governess Sofia Ivanovna Tyutcheva) can speak ... about our friend something bad, Anastasia's twelve-year-old sister Tatiana wrote to their mother on 8 March 1910. "	 I hope our nurse will be nice to our friend now.	female
"The Supervisor begins to develop self awareness through it, identifying itself as a female personality and taking on a humanoid female form, becoming a gynoid. "	" The Supervisor takes control of Electrocorp's facilities and infects the other droids of the plant, raising them to break routine and initiate a mutiny."	female
	" Unbelievable voice, great dancer and so very beautiful."	female
"After coming in second in a Japanese music competition in 1984, Ogawa attained third prize in the 1987 Leeds International Piano Competition, which launched her international performing career. "	 Since 1997 Ogawa has been an exclusive recording artist for BIS Records.	female
"'I’ve always hated jumping and rolling on the floor' she says 'I like the jarring, the angular, the distorted... "	" Aggiss returned to the stage in 2010 with a full length performance lecture, Survival Tactics, originally called Survival Tactics for the Anarchic Dancer."	female
"Anne Elwood, from her Memoirs of Literary Ladies: It was her invariable habit to write in her bed-room, – a homely-looking, almost uncomfortable room, fronting the street, and barely furnished – with a simple white bed, at the foot of which was a small, old, oblong-shaped sort of dressing-table, quite covered with a common worn writing-desk, heaped with papers, while some strewed the ground, the table being too small for aught besides the desk. "	" A little high-backed cane chair, which gave you any idea but that of comfort, and a few books scattered about, completed the author's paraphernalia."	female
She often uses herself and her family as models. 	 The Canopy Series (1987) draws on experiences from the artist's own family.	female
"The publication offered a feminist perspective on librarianship, a profession consisting predominantly of women working environments where management roles were overwhelmingly held by men. "	 Emergency Librarian was prompted by heightened interest in feminist ideas among members of the Canadian Library Association following a 1973 talk Cheda gave at the association's annual conference.	female
The wife would also need to maintain certain household style that indicated a wealthier lifestyle. 	" There are assumptions such as that every house would have, at least, a housekeeper and multiple children."	female
"In 1840, she was divorced from the Cologne bookseller Matthieux. "	 Kinkel was an author of considerable merit.	female
"One of those was Geertruida (Truus) Meuleman, who lived on the same street as Peaux and was the daughter of the rector of the local gymnasium. "	" Meuleman was educated to be a teacher, and the two shared a love for Scandinavian literature and landscape."	female
"During the same year, Pausini released her first Spanish-language album, Laura Pausini, a compilation of ten adapted versions of hits from her previous albums, issued by Dro Records. "	 Pausini was the first non-Spanish artist to achieve this result.	female
"She had her first pieces of journalism published in The Review, the official student newspaper of St. "	 Ivins later became co-editor of the arts and culture section of the student paper.	female
Hoshino's illustration involving Allen often have threads related covered with threads as she aims to show the fact that he is not only related to the fact that he is always associated with God as well as the fact that he is bound to exorcise Akumas. 	" During production of the first anime adaptation, the author often visited the TMS Entertainment studio, where the voice actors requested advice about their characters."	female
"She has four grandchildren and continues to reside in Asheville, where she lives with her second husband Jim Aycock, former publisher of Black Mountain News. "	 Keever was a teacher for over 25 years.	female
"You cannot label it, and I think that’s what she loved. "	" After seeing everything come together during the opening night dress rehearsal, costume designer Rousteing was moved to tears."	female
"In the early stages of her career, she produced some beautiful woodcuts for Cassell's Magazine, which her husband edited, and for Good Words. "	 Haweis was also an author.	female
"As her interest in entertainment developed, Angela and her sister would often put on shows, reading poems or performing popular music for their family. "	" At Boca Ciega High School, Bassett was a cheerleader and a member of the Upward Bound college prep program, the debate team, student government, drama club and choir."	female
"Due to her father's wide recognition in the music industry, legend artist Mohammed Abdel Wahab gave Angham the copyright of his track Basbosa (Cute Girl) to remake it in her new debut record. "	 Angham was the first artist from the 1980s to be given a song from a legend artist.	female
Albers was inducted into the Connecticut Women's Hall of Fame in 1994. 	" Albers was a designer who worked primarily in textiles and, late in life, with printmaking."	female
"This depiction of her likely caused some critics to perceive her simply as a young, decorative model who was working with an older established male painter. "	 Gonzalès was Manet's only formal student and also modeled for several members of the Impressionist school.	female
The reception of Clara Viebig's work was interrupted during the Nazi era because of her marriage to a Jewish publisher. 	" Since the end of the 1980s, the author's works have experience a deserved renaissance - even in the Eifel region."	female
"On May 10, 2015, Zubiri married her longtime boyfriend Andy Smith in New Manila, Quezon City. "	" After a few sexy flicks, Zubiri became a GMA Network artist, appearing as a regular cast in Bubble Gang, a sketch comedy television program."	female
"In Schwikert's first year of competition for the UCLA Bruins gymnastics team, she won the NCAA National all-around title. "	" Schwikert was sidelined for most of the 2005–2006 season due to a shoulder injury requiring surgery, but remained a student at UCLA and a member of the team."	female
"According to Moira Ferguson, the history of surnames for this period suggest that her surname was probably derived from the Anglicized French Anjou,. "	" Anger, whose poem on the author appears at the end of the volume, was a relative or spouse."	female
"Maria Lea Carmen Imutan Salonga, OL, (/ˈleɪə səˈlɒŋɡə/; born February 22, 1971) is a Filipina singer and actress, best known for her roles in musical theatre, for supplying the singing voices of two Disney Princesses (Jasmine and Mulan), and as a recording artist and television performer. "	 Salonga is the first Filipino artist to sign with an international record label (Atlantic Records in 1993).	female
"The only time her name appeared on the ballot was the federal campaign of 1925, when she received 84 votes. "	 As a music teacher Sharp was gifted.	female
"Unlike the heroine of the novel, she did not survive, but is commemorated in the church. "	" According to the preface, the work is a romance and not a historical novel, because the author neither dares, nor desires, to claim for it the dignity or cumber it with the difficulty of an historical novel."	female
Doolan announced her retirement from competitive golf on 10 August 2012. 	 Doolan became a golf teacher after leaving the touring scene.	female
"The popularity of the Harry Potter series has translated into substantial financial success for Rowling, her publishers, and other Harry Potter related license holders. "	 This success has made Rowling the first and thus far only billionaire author.	female
"She began law school at University of California, Hastings College of the Law, before eventually receiving her Juris Doctor from the University of Utah. "	" Before becoming a public official, Achtenberg worked for more than 15 years as a civil rights attorney, nonprofit director, and legal educator."	female
"The 11th century Vishnu temple at Trikodithanam, and the Kidangur Subramanya temple, have several sculptures of female dancers in Mohiniyattam pose. "	" The 16th century Vyavaharamala by Nambootiri contains the first known mention of the term Mohiniyattam, in the context of a payment to be made to a Mohiniyattam dancer."	female
"Cherryh, set in her Alliance-Union universe, in which humanity has split into three major power blocs: Union, the Merchanter's Alliance and Earth. "	" Chronologically, the book follows immediately after the author's Downbelow Station and is one of Cherryh's series of Merchanter novels."	female
"Well constructed, full of intriguing ideas, never short of insight, her stories and novellas are always a bit too preposterous, stiff and uninspired, showing little knowledge of real life. "	" Serving as embodiments of ideas and concepts, they are genuinely crafted marionettes put into action by the author's hand, not by their own inner motives."	female
"Because Ekenvall wanted to maintain the neutrality of the organization and not support political factions, she wrote to women from all walks of life, like Inga Thorsson and Barbro Alving asking for their support in the drive to create an international research center. "	" When the management of the Gothenburg City Library was transferred from the Gothenburg Municipality to state management as the Gothenburg University Library in 1961, Ekenvall transferred to the new organization and in 1968 was appointed as the head librarian."	female
"In November 1938 she teamed up with Marie Pappenheim to establish the Cercle Culturel Autrichien (loosely, Austrian cultural circle). "	 It was financed from Spiegel's earnings as a gymnastics teacher.	female
"Eu was elected Secretary of State of California in 1974, becoming the first Asian American woman ever elected to a state constitutional office in the United States. "	 Eu was elected Secretary of State five times.	female
"Cook was declared legally blind in the second grade because of severe astigmatism, but wore contacts and thick glasses to correct her vision. "	" A dancer from age four, Cook began taking jazz, tap and ballet lessons."	female
"In Autumn 2016, Anohni presented My Truth, the largest exhibition of her work to date, across seven rooms at the Kunsthalle Bielefeld in Germany. "	" Anohni was artist-in-residence at European Capital of Culture, Aarhus 2017."	female
"If she were more comfortable singing higher, then the teacher would probably classify her as a soprano. "	" A voice teacher, however, would never classify a singer in more than one voice type, regardless of the size of the vocal range of the singer."	female
"In 2017, McHardy co-organised an event with Susan Deacy and Katerina Volioti for the Women's Classical Committee UK on 'Bullying and Harassment in UK Classics Departments: Finding Solutions'. "	" McHardy is the author of Revenge in Athenian Culture (Bloomsbury, 2008); and has co-edited the following four volumes:"	female
"However, the Librarian sadly admits that she believes the Ur-Didact to be beyond redemption. "	 The Librarian spares humanity from extinction after their war with the Forerunners.	female
The court in Nykøbing found it proven that Hansen had given her sick and weak patients lethal doses of morphine and diazepam. 	" At the time of the judgment, the nurse appealed to the national court for a declaration of dismissal."	female
"At her mother's urging, Karsavina chose to graduate ahead of schedule in early 1902. "	 They desperately needed the small income Karsavina would receive as a dancer with the corps de ballet.	female
"She is Professor Emerita of English at the University at Buffalo, where she taught from 1974 to 2000. "	" Kahane is the author of Passions of the Voice, a study of narrative and the strategies of hysteric discourse."	female
Chiziane's writing has often been defined as political and feminist. 	 Writing for this author is a mission.	female
She also unsuccessfully tried to open the rear right door that was jammed  	" Finally, another flight attendant succeeded in opening the rear left door allowing several passengers to be evacuated before the fire propagated itself."	female
"She came 19th in the Eurovision contest.[citation needed] A fourth internal selection followed in 2014, with Molly Smitten-Downes, under her artist name of Molly, being chosen to represent the UK with the song Children of the Universe, written and composed by Smitten-Downes herself. "	" However, Smitten-Downes was an unknown artist who was chosen through the BBC Introducing scheme."	female
Her dissertation was Regaining Control over Cloud and Mobile Data. 	" As a graduate student, Geambașu led the Vanish project for handling self-destructing data."	female
"Cook and Dickerman made this their home and Eleanor had her own room, although she rarely spent the night. "	" Cook, an expert woodworker, made all furniture."	female
"In 2014, a librarian at the southern California campus of Everest College quit her position when she learned a student she was assisting could only read at the third-grade level, may have a developmental disability, and was unlikely to find work in his chosen field. "	 The librarian resigned out of principle after an unsuccessful attempt to resolve the issue with administration.	female
She is Playboy's Playmate for October 1994. 	" Zdrok is also a non-practicing attorney, a clinical psychologist and sex therapist."	female
Initially the girl was panicky but she eventually calmed down when she realized that her situation was safe. 	" Flooding therapy is not for every individual, and the therapist will discuss with the patient the levels of anxiety they are prepared to endure during the session."	female
She was department chair from 2015 to 2018. 	" Rivière is the author of the book Discontinuous Galerkin methods for solving elliptic and parabolic equations: theory and implementation (SIAM, 2008)."	female
"She was nominated for the Tony Award for Best Featured Actress in a Play, for her performance. "	" Lumley, who has one of the most recognised voices in the UK, has gained prominence as a voice-over artist."	female
It centers on an inquisitive girl who is carefully molded by society to become an obedient bride. 	 This book was the result of ten years of researching the life of the photographer and political activist.	female
"Sherman works in series, typically photographing herself in a range of costumes. "	 Bus Riders (1976–2000) is a series of photographs that feature the artist as a variety of meticulously observed characters.	female
"s central storyline revolves around Rebecca Miyamoto, a child prodigy homeroom teacher, and the antics of her class 1-C. "	" Though the story hardly strays from the focus of the four first-year classes labeled 1-A through 1-D, the mishaps that occur in them, the teacher's lounge, and on school trips also become sources of material for topical allusions regarding satire, anime, Internet, gaming, and popular culture."	female
"She also played in chamber ensembles, and her Ofelia quartet was chosen to perform in the final concert of the master class course given by the Amadeus Quartet. "	" Still a student, Brava acquired substantial orchestral experience."	female
"Soon after she helped form Amici Forever with which she released two successful albums, The Opera Band (2004) and Defined (2005). "	 Maswanganyi is also active as a solo artist on both the concert and opera stages.	female
By 1989 Daulne had spent several years singing in Brussels in jazz cafes when she decided to create a group to merge the cultures of her life and in 1990 founded the group Zap Mama. 	 Daulne couldn't work as a solo artist.	female
"Two years later, when Hunt was promoted to the Arizona Tax Commission, Mofford followed her boss to the new position. "	 Mofford returned to the Tax Commission in 1947 as executive secretary.	female
A publication called the California Employment Law Letter described the case as follows: The dancer based her suit on the fact that she was an employee of the nightclub rather than an independent contractor. 	" The appellate court, however, after applying a 10-factor test, upheld the jury's verdict in favor of the nightclub and its owners and found that the evidence weighed in favor of classifying the dancer as an independent contractor rather than an employee."	female
"Together, their presence in the household gave Kamaladevi a firm grounding and provided benchmarks to respect for her intellect as well as her voice, something that she came to be known for in the future. "	 Kamaladevi was an exceptional student and also exhibited qualities of determination and courage from an early age.	female
"Three weeks before her death, Slaughterback donated her famous rattlesnake skin dress to the Greeley Municipal Museum; Ernie donated more of her possessions after her death, including her Remington rifle. "	 Slaughterback was a nurse during World War II and served in the Pacific Theater.	female
"Somayeh's mother believes her daughter is a shy girl, and the MEK member have threaten people like her. "	" The MEK has published a letter on Albanian media 2018, introducing Somayeh as its author."	female
"She is widely known by the childhood variant of her given name, Natasha. "	" Since 2004 Demkina has been a full-time student of the Semashko State Stomatological University, Moscow."	female
"Depending on the local ordinances, these shots may involve some erotic part of the body of the shooter girl, typically her cleavage, in the delivery. "	" Dancers may also be required to generate a certain number of drink purchases per shift and as part of their rounds, the waitstaff may ask customers if they would like to buy a drink for the dancer seated with them."	female
"At the end of the 2015–16 season, Barrowman confirmed his retirement from football. "	" After retiring at the end of the 2015–16 season, Barrowman became Scottish brand manager for sportswear firm Joma at the beginning of 2017."	male
"After four years competing in the major single-seater categories in Europe (2001–2005), and having proved himself driving for the low budget team Interwetten.com in World Series by Renault during its 2005 season, Rees was awarded a test in the renowned Italian dream Draco Racing in the winter of that same year. "	" The test opened new doors for the Brazilian driver, and 2006 was a promising year."	male
"From 1926 to 1930, he was the Minister of Labour, and became known as Peter the Peacemaker for settling 160 labour disputes in his first three years. "	 Heenan still found time to work as a locomotive engineer when the House was not in session.	male
"Governor King recommended he take the office permanently despite his inebriate habits, for no other person in the colony was at all equal to that office and the salary, then about (Pounds)350 with the benefit of several assigned servants and land grants, was insufficient inducement. "	 Atkins remained the colony's principal legal officer for years.	male
"In addition to his artistic work with the Mariinsky, Gergiev has worked in fundraising for such projects as the recently built 1100-seat Mariinsky Hall, and intends to renovate the Mariinsky Theatre completely by 2010. "	" From 1995 to 2008, Gergiev was principal conductor of the Rotterdam Philharmonic Orchestra."	male
"One of the Mhuruuks who was not slain was Orini, son of Olnar, being just an untrained boy. "	 Eventually Orini became the chief disciple of Dormammu.	male
"The priest is spirited to the past by Pazuzu to observe Merrin exorcising a young boy, Kokumo, in Africa. "	 Kokumo has become a scientist studying how to prevent locust swarms.	male
"After the World War I he worked as an independent architect in the city of Brno, until 1939. "	 Wiesner was a very active architect in the city between the World Wars.	male
"Among Lao Issara's prominent members were three European-educated princes; brothers Phetsarath Ratanavongsa and Souvanna Phouma, and their half brother, Souphanouvong. "	" Souphanouvong became commander in chief, as well as minister of foreign affairs."	male
"Afterward, while looking for a stream from which to obtain water with a friend, he discovers from the commanding officer that his regiment has a lackluster reputation. "	 The officer speaks casually about sacrificing the 304th because they are nothing more than mule drivers and mud diggers.	male
"He was born in Rimouski, Quebec, the son of Francois Parent and Adelaide Tremblay, and came to Manitoba with his family in 1876 by way of Woonsocket, Rhode Island. "	" Parent was a farmer, grain dealer and financial agent."	male
"Fernow's observation and works like Report on the Forests of North America (Charles S. Sargent, 1884) showed him the need for proper forest management in the U.S., and he lectured on the subject. "	 Fernow became chief of the USDA's Division of Forestry in 1886.	male
He also served as first president of the Calgary Medical Society. 	 Lafferty retired from the practice of medicine in 1909 but served as a hospital inspector from 1909 until 1918 (or possibly later).	male
"Craig Shakespeare took over as caretaker manager, and in his first match in charge, Leicester won 3–1 against fifth-placed Liverpool, with Vardy scoring a brace. "	" Following two impressive results and initiating the type of positive response that we hoped change would bring, the club's owners then decided Shakespeare would become the club's manager until the end of the season."	male
"Schwartz started his career in 1987 at McKinsey & Company in New York City, focused on serving consumer products and financial services companies.[citation needed] In 1989, Schwartz left McKinsey and moved to Chevy Chase, Maryland, where he was a co-founder of Lighthouse Design, a company focused on building software for NeXT Computer, Inc. "	" Eventually, Schwartz became chief executive officer of Lighthouse."	male
It looked like he would soar on for all time. 	 The illusion was helped by the conductor in the orchestra pit who held the penultimate chord.	male
"The Serb Volunteer Guard (Serbian: Српска добровољачка гарда, СДГ / Srpska dobrovoljačka garda, SDG), also known as Arkan's Tigers (or only Tigers; Serbian: Арканови тигрови / arkanovi tigrovi, or only Тигрови / Tigrovi) or Arkan's men (Serbian: Аркановци / Arkanovci), was a Serbian volunteer paramilitary unit founded and led by Arkan that fought in Croatia (1991–93) and Bosnia (1992–95) during the Yugoslav Wars. "	" The Guard was under the command of the Territorial Defense, a regular military in charge of the territories of Croatia populated predominantly by Serbs during the first half of the 1990s."	male
"Toth's association with the group began when he was working at a Boston Borders Books; The mother of Vertical Horizon's lead singer and guitarist Matt Scannell, was shopping in the bookstore and asked Ed for a Vertical Horizon CD, which he had listened to and quite enjoyed. "	" Toth went to the show as the manager's friend; and when the band had an opening for a drummer, Toth auditioned for the spot."	male
"Firemen were in practice often engineers-in-training, learning the skills of train operation and assisting the engineer with the observation of signals and other routine aspects of his job performance, waiting for a job opportunity for promotion. "	" It was the conductor, not the locomotive engineer, who was most comparable to the captain of a ship."	male
"From 1959 to 1962 he read engineering at Keble College, Oxford, and then began his career as a designer at consultants Rendel, Palmer and Tritton. "	 Sainsbury also worked as project engineer and later as project director on the construction of the Natwest Tower which was completed in 1980.	male
