context	segment	gender
"In August 2019, she was elected secretary-treasurer of the SAG-AFTRA union. "	" Manheim was elected to the secretary-treasurer position with 16,047 votes."	female
"Schmidle was born in Bridgeport, Connecticut, She lived in Newtown, Connecticut with her husband and family and was involved with the Newtown Parent Teacher Association. "	 Schmidle served as the president of the Connecticut State Parent Teacher Association.	female
"In 2018, Hanna started Tees 4 Togo, a project which sells t-shirts with drawings of Hanna's friends such as Kim Gordon, Patton Oswalt, Joan Jett, and Chuck D, along with artists such as Sarah Larnach, Adee Roberson, and Hannah Lucy. 100% of the proceeds go to the non-profit Peace Sisters, which helps fund local girls' school tuition costs in Dapaong, Togo. "	 The cost of one $40 shirt funds an entire school year for a student.	female
"In late 1947, he married Olga Naumova (1901–1978), Natalie's niece. "	 Naumova had lived with the couple and acted as their secretary for 18 years.	female
"Several reviewers have argued that her understanding of the scientific method is questionable, and that her explorations of epistemology at times leave her texts virtually meaning-free. "	" This is a book that contradicts itself a hundred times; but that is not a criticism of it, because its author thinks contradictions are a sign of intellectual ferment and vitality."	female
"The Supervisor begins to develop self awareness through it, identifying itself as a female personality and taking on a humanoid female form, becoming a gynoid. "	" The Supervisor takes control of Electrocorp's facilities and infects the other droids of the plant, raising them to break routine and initiate a mutiny."	female
"At age six, she appeared in her first commercial for Mama Celeste Pizza. "	" Patts attended Pasadena Alternative School and, while a student, was appointed to a student trustee's position on the Pasadena Board of Education."	female
"The 11th century Vishnu temple at Trikodithanam, and the Kidangur Subramanya temple, have several sculptures of female dancers in Mohiniyattam pose. "	" The 16th century Vyavaharamala by Nambootiri contains the first known mention of the term Mohiniyattam, in the context of a payment to be made to a Mohiniyattam dancer."	female
"Gough lives and trains in Calgary, where she attended high school with other top athletes, at the National Sport School. "	" Currently, Gough is an engineering student at the University of Calgary."	female
"She marketed the book among family and friends and sent a copy to her publisher who made numerous cuts in both text and illustrations for the trade edition, chiefly among the tale's many nursery rhymes. "	 Both were published in deluxe editions bound in a flowered chintz of scattered pansies the author selected.	female
Hoshino's illustration involving Allen often have threads related covered with threads as she aims to show the fact that he is not only related to the fact that he is always associated with God as well as the fact that he is bound to exorcise Akumas. 	" During production of the first anime adaptation, the author often visited the TMS Entertainment studio, where the voice actors requested advice about their characters."	female
"You cannot label it, and I think that’s what she loved. "	" After seeing everything come together during the opening night dress rehearsal, costume designer Rousteing was moved to tears."	female
"In the early years, Emmanuel was a day college preparing women for professional fields such as education, nursing and social work. "	" Despite being commuters, students were involved in numerous co-curricular activities including student publications and athletics."	female
President Jimmy Carter appointed her to be the first United States Secretary of Education in 1979. 	" As the first Secretary of Education, Hufstedler's agenda has been depicted as being focused on strengthening state and federal interrelationships, as well as educational equity."	female
"Splendiano asks the merchant to replace the dancer with Djamileh, while being certain that she will soon be his. "	" Veiled, Djamileh enters in the dancer’s costume and, shy and nervous, makes to leave."	female
"In December she was invited to Garsington Manor, the home of Russell's then mistress Ottoline Morell, and there encountered Clive Bell and other Bloomsbury Group members, and in 1917 she introduced Russell to Dora Black who would later become his second wife. "	" From 1917 Wrinch was funded by Girton College as a research student, officially supervised by G.H."	female
"After she was hired by the court, she continued to perform with the family ensemble until Settimia's marriage and resulting move to Mantua caused its breakup. "	" Caccini served the Medici court as a teacher, chamber singer, rehearsal coach and composer of both chamber and stage music until early 1627."	female
"From 2000 to 2003, she served as mayor of Stratford, Ontario. "	 Haslam was a teacher and librarian before entering public life.	female
"Author and critic Robert Greskovic describes a common understanding of her gifts, Nowhere near the beauty and exemplar of her art that Pavlova and Spessivtseva were, Bronislava Nijinska (1891–1972) instead began to make her mark as a choreographer. "	 Nonetheless Nijinska must have truly excelled as a dancer.	female
"Hinton received the inaugural 1988 Margaret A. Edwards Award from the American YA librarians, citing her first four YA novels, which had been published from 1967 to 1979 and adapted as films from 1982 to 1985. "	" The annual award recognizes one author of books published in the U.S., and specified works taken to heart by young adults over a period of years, providing an 'authentic voice that continues to illuminate their experiences and emotions, giving insight into their lives'."	female
"Halpin was promoted to second mate of Salem, a wool clipper on the Australia run, before he transferred over from sail to steam ships. "	 Halpin believed steam was the future of shipping and became first officer in Khersonese.	male
"Firemen were in practice often engineers-in-training, learning the skills of train operation and assisting the engineer with the observation of signals and other routine aspects of his job performance, waiting for a job opportunity for promotion. "	" It was the conductor, not the locomotive engineer, who was most comparable to the captain of a ship."	male
"The Penguin underwent change for the series; his appearance was remodeled after the version seen in Batman Returns, which was in production simultaneously with the series' first season. "	" Freeze, who was changed from a gimmicky mad scientist to a tragic figure whose frigid exterior [hid] a doomed love and vindictive fury."	male
Lie joined the Labour Party in 1911 and was named as the party's national secretary soon after receiving his law degree from the University of Oslo in 1919. 	 Lie was editor-in-chief for Det 20de Aarhundre ('The 20th Century') from 1919 to 1921.	male
"On 10 March, in worsening weather and with his own supplies dwindling, Cherry-Garrard turned for home. "	" Atkinson would later write, I am satisfied that no other officer of the expedition could have done better."	male
And with the composer Franz Gleißner he started a publishing firm in 1796 using lithography. 	 Senefelder was appointed 1809 to be the Inspector of a new Institution set up for this purpose in Bavaria called the Lithographic Institute (Lithographische Anstalt) in Munich.	male
"Anu is depressed that Balu sacrificed himself to save her, searches for him and loses hope. "	 Balu is saved by a truck driver and admitted to a hospital.	male
He started writing in the 1960s. 	 Radhakrishnan was the administrative manager and general manager of DC Books and Current Books from 1979 to 2002.	male
"He, along with his team, discovered natural antisense RNA. "	" Inouye was also a key scientist involved in the discovery and characterization of retrons, which are retroviral-like elements found in various bacterial genomes."	male
He named Gutfeld his successor. 	 Zinczenko became editor-in-chief in 2000.	male
"Then D. D. Ivanenko studied at Kharkiv University, from which in 1923 he was transferred to Petrograd University. "	" After graduating the university, from 1927 to 1930 D. Ivanenko was a scholarship student and then a research scientist at the Physical Mathematical Institute of Academy of Sciences of USSR."	male
"In football, as a senior, he was a Football News All-Independent first team selection, and registered 74 knockdown blocks. "	" Thrust into a starting role immediately upon being drafted, Petitgout played left guard and right tackle before settling as the Giants' left tackle in 2002."	male
"Over a 15-year period beginning in the mid-1980s, he served as communications director for Amnesty International USA, Natural Resources Defense Council, and the Children's Defense Fund. "	 Fulwood was chief media strategist for Human Rights Now!	male
"Sensing that it was unsafe for him to remain in Germany he emigrated to the United States in 1936, where he became professor at the University of California, Berkeley. "	 Goldschmidt was the first scientist to use the term hopeful monster.	male
"The league was led by Gjergj Kastrioti Skanderbeg, and by Lekë Dukagjini following his death. "	 They voted Skanderbeg as their suzerain chief.	male
"From 1961 until his retirement in 1989, Truesdell was professor of rational mechanics at Johns Hopkins University. "	" Truesdell was the founder and editor-in-chief of the journals Archive for Rational Mechanics and Analysis and Archive for History of Exact Sciences, which were unusual in several ways."	male
"While Bandem is well known for his creative directing in monumental works in Balinese performing arts, he also masters the Gagaku and Bugaku, the classical Japanese music and dance that he learned from his teacher Matsaro Togi, a national treasure of classical Japanese dance. "	" Furthermore, Bandem is also a culture engineer."	male
While working at Borgward Focke set up a wind tunnel in a disused hangar in central Bremen; this wind tunnel was rediscovered in 1997 and is today the centerpiece of a museum devoted to him. 	" After Borgward collapsed in 1961, Focke became a consulting engineer with Vereinigte Flugtechnische Werke of Bremen and Deutsche Forschungsanstalt für Luft-und Raumfahrt."	male
"In the 1976 film The Last Hard Men, actor Charlton Heston portrayed Captain Sam Burgade, a retired Captain of the Arizona Rangers who pursues the ruthless outlaw who has escaped from prison and kidnapped Burgade's daughter for revenge. "	 Burgade had been the arresting officer for the crime that sent the outlaw to prison.	male
"The Romantic revival, seeing in him a victim of its special bête noire Boileau, and attracted by his splendid diction, rich metrical faculty, and combination of classical and medieval peculiarities, adopted his name as a kind of battle-cry, and for the moment exaggerated his merits somewhat. "	 Ronsard was the acknowledged chief of the Pléiade and its most voluminous poet.	male
"In Rather's narration about one of the memos, he referred to pressure being applied on Bush's behalf by General Buck Staudt, and described Staudt as the man in charge of the Texas National Guard. "	 Staudt had retired from the guard a year and a half prior to the dates of the memos.	male
"Secrist, son of J.S. "	" Secrist, volunteered as the construction manager with all other laborers volunteering their time as well."	male
He also served as first president of the Calgary Medical Society. 	 Lafferty retired from the practice of medicine in 1909 but served as a hospital inspector from 1909 until 1918 (or possibly later).	male
"In mid April 1908, he was promoted to General of the Artillery; he was also appointed commander-in-chief of the Kiev Military District later in early December. "	" At the beginning of the First World War, Ivanov was appointed commander-in-chief of the Southwestern Front."	male
"Guggenheim Foundation selected Frank Gehry as the architect, and its director, Thomas Krens, encouraged him to design something daring and innovative. "	 The curves on the exterior of the building were intended to appear random; the architect said that the randomness of the curves are designed to catch the light.	male
"In Western Australia, in the Marsh v Baxter case, a GM canola farmer was sued by his organic neighbour because GM canola contamination led to the loss of organic certification. "	" Although the facts of the case and the losses to the organic farmer were agreed between the parties, the judge did not find the GM farmer liable for the losses."	male
"Valuable time was lost when the train manager refused to stop the train until he had investigated the problem himself, saying this was company policy. "	" This decision was upheld in court, absolving the train manager of all charges."	male
"He worked on sessions for Fleetwood Mac, T.Rex, Yes, Emerson, Lake & Palmer, Petula Clark, Jerry Lee Lewis and Osibisa. "	" Rushent progressed to senior assistant engineer, staff engineer, and eventually head engineer."	male
"Still suspicious, Koenig quizzes him on Earth history to confirm his identity as a human being. "	" The scientist gives all the correct answers, down to the winner of the 1998 World Series."	male
"In 1403, he was ordered to write a compilation of every subject and every known book of the Chinese. "	" Xie was appointed chief compiler of this encyclopedia, later named the Yongle Encyclopedia, and completed it by 1408."	male
Krohg's style made him a leading figure in the transition from romanticism to naturalism. 	" Krohg was the founding and editor-in-chief of the Kristiania Bohemian journal, Impressionisten from 1886 until 1890."	male
"His original plan for the gameplay and combat was to combine mechanics from simulation and adventure games, breaking away from RPG trends. "	" Due to these creative differences, Kikuta resigned as Sacnoth's CEO following the release of Koudelka in 1999, going on the found the music label Norstrilia."	male
"According to the Law of Uppland, the hundreds of Uppland provided as many as four ships each (four ships, each with 24 crewmen and a steersman, each equals 100 men), those of Västmanland two ships and those of Roslagen one ship (the name indicate that this was seen as just one ship's crew but they were not part of a hundred and might have had the same rights/function of whole hundred only fewer people). "	" Later 12th-13th century changes to this law code list more extensive equipment for the more affluent freemen, with helmet, mail hauberk, shield, spear and sword being what the well-to-do farmer or burgher must bring to war."	male
"A few days later, the child is kidnapped by Gort and Hiller is also captured: both are taken to a derelict house where he encounters Salto (Hope). "	 It transpires that Hiller is a computer programmer who Salto had bribed to obtain details of the security system at a bank near Heathrow Airport.	male
"He sees the only possible resolution of the paradox as lying in the embrace of quantum logic, which he believes is not inconsistent. "	 This from a physicist's point of view is the meaning of the empirical nature of these laws.	male
"His loyal service earned him the governorships of Izu Province, Kozuke and a number of others in turn, as well as a number of other high government positions. "	" Yorimitsu served as commander of a regiment of the Imperial Guard, and as a secretary in the Ministry of War."	male
"Under section 50(1) of the Police Force Ordinance, a police officer can apprehend (i.e. arrest) a person if he reasonably suspects the person being arrested is guilty of an offence. "	 Whether there is such a reasonable suspicion in a particular case is to be determined objectively by reference to facts and information which the arresting officer has at the time of the arrest.	male
"He obtained leave of absence in 1898 to inquire into methods of teaching electrical subjects in Europe, but on his return resigned his chair as from 31 December 1898, as circumstances had made it necessary that he should live in England. "	" Threlfall now became a consulting engineer and established a high reputation as an electro-chemist, combining chemical insight with the aptitude of an engineer."	male
Vovos (Greek: Αρμόδιος Άρης Βωβός; born 21 October 1964) is a Greek businessman. 	 Vovos is a rally driver and was president of Maroussi Basketball Club.	male
After Antoine Arnauld's death in 1694 Quesnel was generally regarded as the leader of the Jansenist party; and his Réflexions morales sur le Nouveau Testament played almost as large a part in its literature as Jansen's Augustinus itself. 	" As its title betokens, Quesnel's book was a devotional commentary on the New Testament, wherein Quesnel managed to explain the aims and ideals of the Jansenist party better than any earlier writer had done; and it accordingly became the chief object of Jesuit attack."	male
"During one rally in the United Kingdom, he needed a spare part and happened to find a brand new Saab 96 on a parking lot. "	 The co-driver managed to defuse the situation by explaining that Carlsson was a factory driver for Saab and the owner would be given a new car.	male
"From 1926 to 1930, he was the Minister of Labour, and became known as Peter the Peacemaker for settling 160 labour disputes in his first three years. "	 Heenan still found time to work as a locomotive engineer when the House was not in session.	male
"In addition to his artistic work with the Mariinsky, Gergiev has worked in fundraising for such projects as the recently built 1100-seat Mariinsky Hall, and intends to renovate the Mariinsky Theatre completely by 2010. "	" From 1995 to 2008, Gergiev was principal conductor of the Rotterdam Philharmonic Orchestra."	male
"The priest is spirited to the past by Pazuzu to observe Merrin exorcising a young boy, Kokumo, in Africa. "	 Kokumo has become a scientist studying how to prevent locust swarms.	male
"After four years competing in the major single-seater categories in Europe (2001–2005), and having proved himself driving for the low budget team Interwetten.com in World Series by Renault during its 2005 season, Rees was awarded a test in the renowned Italian dream Draco Racing in the winter of that same year. "	" The test opened new doors for the Brazilian driver, and 2006 was a promising year."	male
Air Marshal Ahmed Shafik received the highest medals and merits during his service. 	" As a young officer, Shafik served as a Mig-19 and Mig-21 fighter pilot and was later appointed as fighter air squadron commander."	male
"In fact, Alfredo Griffin of the Toronto Blue Jays scored the winning run in a game, yet his consecutive game streak ended as he appeared only as a pinch runner. "	 The pinch runner may remain in the game or be substituted for at the manager's discretion.	male
In July 2007 he successfully completed the final part of the UEFA Pro Licence course and joined a group of only 111 coaches holding the game's top qualification. 	" Later in the 2004–05 season, Onuora became a coach and youth development officer at Swindon Town."	male
"The conductor arrives (speaking Italian but with an affected German accent), proving theatrically critical of the ensuing performance quality and equally quarrelsome with trade union representatives on site, wearing down the orchestra members as he commands them to play with exceedingly particular nuances bordering on absurd abstraction, leading several musicians to strip away clothing under the strain of this taxing effort. "	" Protesting the conductor's authoritarian abuses, the union reps intervene, spitefully announcing that all musicians will be taking a 20-minute double break."	male
"According to his Stasi documents, his friendship with the painter Kurt W. "	" From 1980, Geißler worked as a freelance composer and conductor."	male
"Before his death, he was the partner of Dennis Rakestraw. "	 Dunlow has been an officer for over twenty years.	male
"In 1993, ICI Pharmaceuticals demerged to become Zeneca, and in 1994 he was appointed chief executive officer of the new company. "	 McKillop became chief executive officer (CEO) of the merged company.	male
He is portrayed in the live dramas by Tori Matsuzaka. 	" Heiji Hattori was inspired by the fictional Inspector Hattori, from Shunsaku Kudo stories."	male
"After winning the Serie A Footballer of the Year Award later that month, Buffon hinted that he could possibly play for Italy again, stating: I took a break from the national team. "	" With the way I am though, both for Juventus and for the national team I have always considered myself a soldier, so I could never desert a possible call in the future if needed."	male
A cunning forest officer denies that the tiger entered his range and sketches a plan to capture it and sell it to buyers. 	" The reason why the forest officer planned to capture Thumbaa is because it does not have the tracker, whereas all other tigers in the forest are being monitored."	male
"By 1950, he was in charge of the Sierra Leone Organization Society. "	" After heading the departments of Health, Agriculture, and Forestry, Margai was elected chief minister in 1954."	male
"Popp was educated at Friedrich-Alexander-University (FAU), Nuremberg, where he studied electrical engineering from 1975 to 1981 and obtained a graduate Diploma. "	 From 1985 to 1990 was Popp development engineer for digital circuits on board-level.	male
McCallister was Tris Speaker's primary assistant during his years as player-manager (1919–1926). 	 McCallister became manager after Speaker's sudden resignation in late 1926.	male
"In response to the captain's inquiries, the first officer replied that he did not see the runway. "	 The landing gear was raised and the first officer announced that the flight was executing a missed approach.	male
"Five years later, he was dismissed from the State Department after Joseph McCarthy accused him of being a Communist. "	 The former Foreign Service officer challenged the dismissal in court.	male
He is a former chairman of the Hong Kong branch of Royal Institution of Chartered Surveyors. 	" After holding the post, Leung became an honorary advisor for the local governments of Shenzhen, Tianjian and Shanghai on land reform."	male
"Governor King recommended he take the office permanently despite his inebriate habits, for no other person in the colony was at all equal to that office and the salary, then about (Pounds)350 with the benefit of several assigned servants and land grants, was insufficient inducement. "	 Atkins remained the colony's principal legal officer for years.	male
"Trapp created the Oklahoma Forestry Commission, the Oklahoma Conservation Commission, and the Oklahoma Fish and Game Commission out of his desire to preserve the environment. "	 Trapp also proved to be an effective law enforcement officer.	male
"He was born in Rimouski, Quebec, the son of Francois Parent and Adelaide Tremblay, and came to Manitoba with his family in 1876 by way of Woonsocket, Rhode Island. "	" Parent was a farmer, grain dealer and financial agent."	male
While there he became a friend of the great Italian poet Torquato Tasso. 	 Guidobaldo then served as a soldier in the ensuing conflict in Hungary between the Habsburg Empire and the Ottoman Empire.	male
"At the end of the 2015–16 season, Barrowman confirmed his retirement from football. "	" After retiring at the end of the 2015–16 season, Barrowman became Scottish brand manager for sportswear firm Joma at the beginning of 2017."	male
"In 1999, he was awarded the Order of the Palmetto by then-Governor Jim Hodges. "	" Gustafson continued to conduct occasional programs at BJU until 2010, as well as remaining active as a conductor of high school all-state choirs and orchestras and conducting church choir clinics."	male
Twice during his time at this school Constantin won a prize as the best mathematics student in Belgium. 	 At this stage Carathéodory began training as a military engineer.	male
"Santamaría began representing Spain in 1958, his debut coming on 15 October against Northern Ireland (6–2 friendly win in Madrid). "	" After working with the youth sides and spending two years with the under-21s, Santamaría was appointed manager of the full team for the 1982 World Cup, due to be played on home soil."	male
Samoset learned some English from fishermen who came to fish off Monhegan Island and he knew most ship captains by name. 	" The Abenaki language is an Algonquian language related to the Massachusett language of the Nauset and Wampanoag people of the area around Plymouth Colony, and Samoset was visiting Wampanoag chief Massasoit at the time of the historic event."	male
"Simonson told the president in his 2006 resignation letter that he had accomplished what he had set out to do, and it was time to pursue other opportunities. "	 Simonson served as the Secretary's principal advisor on matters related to bioterrorism and other public health emergencies.	male
"During his career, he was a three-time MLB All-Star. "	" After retiring as a player, Kruk became a baseball analyst for ESPN."	male
"Schwartz started his career in 1987 at McKinsey & Company in New York City, focused on serving consumer products and financial services companies.[citation needed] In 1989, Schwartz left McKinsey and moved to Chevy Chase, Maryland, where he was a co-founder of Lighthouse Design, a company focused on building software for NeXT Computer, Inc. "	" Eventually, Schwartz became chief executive officer of Lighthouse."	male
"In July 2000, McCall accepted his first coaching role, when he was appointed assistant manager to Chris Hutchings at Bradford City, after Hutchings was promoted from the role to replace Paul Jewell as City manager. "	" Just four months later, Hutchings was sacked, and McCall was appointed as caretaker-player manager."	male
"On 19 December 1999, Llewelyn was driving alone to a book signing event when his Renault Mégane was involved in a head-on collision with a Fiat Bravo driven by a 35-year-old man on the A27 near the village of Berwick, East Sussex. "	 The other driver was seriously injured.	male
He took the stage name Robert T. Odeman when he began his career as an actor and musician. 	" After training to become a carpenter, Odeman studied classical piano, successfully performing throughout Europe for several years as a pianist."	male
"The final series of Superteams was duly won by 'Watersports' (a team representing swimming, water-skiing and diving) which was led by Olympic swimmer Robin Brew who excelled at running events and also in the gym tests, where the bar jump became his speciality. "	" The RAF officer then completed a successful first year in Superstars by becoming the last ever International champion, this time much more comfortably."	male
His neighbours question his authority and do not seem to think much of the Jesus they remember or his family. 	" Isn't this the carpenter (τέκτoν, tektōn)?"	male
"Moreau studied this product according to his travels between 1837 and 1840 in Egypt and Syria, and Asia Minor. "	 This book was the first written by a scientist about a drug.	male
He won his sole Railway Cup medal in 2005 as Munster defeated Leinster by 1-21 to 2-14 in Boston. 	 Mulcahy was appointed manager of the Cork Institute of Technology senior hurling team in 2011.	male
"There he handled a large number of corporate finance deals, including the bidding for UMTS licenses in Europe for Telefónica, totaling more than US$15 billion. "	" The firm in which Hayek was CEO, split into two entities in 2006 following Hayek's departure to join the Lebanese Government under Prime Minister Siniora."	male
He finished his playing career with Cork Alberts. 	 Tambling also briefly served as manager of Cork City during the 1984–85 season.	male
"Born to a working-class family in Cambuslang, Ure attended Rutherglen Academy until he was 15 years old. "	" After leaving school Ure attended Motherwell Technical College and then began to work as an engineer, training at the National Engineering Laboratory (NEL), in nearby East Kilbride."	male
"On 15 June 2008, Nikopolidis announced his retirement from international football after Euro 2008, claiming that he had made this decision before the tournament started, and also stating that it is about time for a major change in the Greek national squad. "	" After retirement, Nikopolidis became the assistant manager of Olympiacos in 2012."	male
"Retaining his post as a teacher at the Berlin conservatory from 1875, he had among his pupils Frank Damrosch, Joaquín Nin, Ernest Schelling, Joaquín Turina, Carl Lachmund, Bernhard Pollack, Ernst Jonas, Wilhelm Sachs, Helene von Schack, Albert Ulrich and Johanna Wenzel. "	" Moszkowski then travelled successfully throughout Europe with the reputation of being an exceptional concert pianist and brilliant composer, having also gained some recognition as a conductor."	male
"They never believed they would actually get the musician to appear in the film, but thought putting him in the script would make the studio excited about it. "	" Cusack knew Springsteen socially, and called the musician up and pitched the idea."	male
"Despite the club's slide down the table, he denied he would resign, but it was reported that two late goals from summer signing Gareth Evans to give City a late 2–1 away at Torquay United saved McCall from being sacked. "	" However, defeat to Bury in the club's following fixture was McCall's last game as manager, with McCall saying after the game: It's time for somebody else to come in and take up the reins and hopefully do well."	male
"He was buried on 19 March 1879 at Harrogate Cemetery, now known as Grove Road Cemetery, in section D, plot 324. "	" By 1841, Shutt was an architect lodging in Southwark."	male
Army officers forced him to relocate with his people to a small camp close to the Pine Ridge Agency. 	 Here the soldiers could more closely watch the old chief.	male
"After his basic military service in 1975, he graduated at the Theresian Military Academy. "	" from 1988 to 1991, Commenda was the chief instructor of tactics at the National Defense Academy."	male
Per's father Hauk Aabel played the starring role as Jeppe; it has been extremely unusual in Norwegian cinema for a son to direct a film with his father in a leading role. 	 Jeppe is a poor farmer who drinks too much.	male
"Finally he encounters a derelict street musician, the first and only instance in the cycle in which another character is present. "	" The mysterious and ominous nature of the musician, along with the question posed in the last lines, leave the fate of the wanderer open to interpretation."	male
"Thompson also said, the 'social commentary' on this album is akin to a sociopath's discharging his AK-47 into a crowded schoolyard, with the machine gun bursts interrupted by Pee-wee Herman's views on politics. "	 The sheriff had previously told local retailers that selling the album could result in a prosecution for obscenity violations.	male
"In March 1987, he was appointed Politico-Military officer for the U.S. "	 Rocha also has served as Deputy Principal Officer of the U.S.	male
"He also studied conducting under Erich Kleiber, and Karl Muck. "	" Konoye co-founded the Japan Symphonic Association in 1925, and the following year became conductor of the orchestra."	male
"Having studied metallurgical engineering, he graduated with distinction from the Moscow Institute of Steel and Alloys in 1986. "	" After graduation Fridman worked as a metallurgical design engineer in Elektrostal Metallurgical Works, a state electrical machinery factory, from 1986 to 1988."	male
"After his Athletics won the 1972 World Series, Williams again led them to victory in the 1973 Series over the New York Mets. "	" Nobody had ever won World Series as a manager in both leagues, thus ensuring that the winning manager of the 1984 Series would be the first to do so."	male
"The engine driver, who had never driven the route before (but had been over it with excursion trains when a fireman), objected to these instructions, saying that his instructions were that the train was to be of thirteen vehicles at most. "	" Two other witnesses said that the driver had asked for a second engine if more carriages were added and had been refused by the station master, as none were available; the driver (in supplementary evidence given through the railway company's officers) denied this."	male
He served as Minister of Agriculture from 1912 to 1913. 	 Enge was a farmer by profession.	male
"One of the Mhuruuks who was not slain was Orini, son of Olnar, being just an untrained boy. "	 Eventually Orini became the chief disciple of Dormammu.	male
"The ROC crest and cap badge depict a 16th-century soldier holding aloft a flaming torch while shielding his eyes with his free hand, as though looking towards a distant place or object. "	" Uniform tunic buttons, lapel badges and the reverse of the ROC Medal also depict the soldier in the same pose while standing beside a coastal signal fire or warning beacon, with a chain of lit beacons extending along the coastline into the far distance."	male
"Gambill has also raised money for his long-time friend Sir Elton John's charity, the Elton John AIDS Foundation. "	 Gambill's high-profile career as a professional athlete has evolved into coaching world-class tennis players as well as being an international analyst for BeIn sports.	male
"Pozzo was one of two delegates sent to the National Assembly in Paris to demand the political incorporation of Corsica into France, and was subsequently one of the Corsican deputies to the Legislative Assembly, where he sat on the benches of the right until the events of August 1792. "	" Under the new constitution Pozzo was elected procureur-general-syndic, that is, chief of the civil government, while Paoli commanded the army."	male
"McGavin was born in Paisley, Ontario, son of James McGavin, a saddler born in Catrine, Ayrshire, Scotland[citation needed] and Elizabeth Wright, born in Glasgow Scotland, daughter of James Wight and Jean Malcolm.[citation needed] He came to Manitoba in 1877. "	" McGavin was appointed a health officer in 1903, with a stipend of $40 per annum."	male
"He also carries a variety of devices in a weapons pouch, including anti-gravity bolas and a necro-lash which releases electrical energy generated by his gauntlets. "	" Scarlotti is a research engineer and weapons design specialist, with a college degree in engineering."	male
"Among Lao Issara's prominent members were three European-educated princes; brothers Phetsarath Ratanavongsa and Souvanna Phouma, and their half brother, Souphanouvong. "	" Souphanouvong became commander in chief, as well as minister of foreign affairs."	male
"In the late 1960s and throughout the 1970s, he worked with The Soft Machine, Savoy Brown, Ten Years After, King Crimson and Led Zeppelin. "	 As engineer unless otherwise specified:	male
"A graduate of the École des Hautes Études Commerciales, he received his MBA from Columbia Business School where he was a Fulbright scholar. "	 Perraud was executive vice president and chief financial officer (CFO) of Schlumberger.	male
"Approximately 40,000 men served with the division between 1940 and 1946. "	 The following officers served as commanding officer of the 7th Division:	male
The director produces the play in the way he envisages how it ought to be seen as he interprets what the playwright intended within the drama; he takes care of the effectiveness of the rehearsals of the actors; and coordinates the work of designers and technicians in the production. 	" The stage manager has to work with the director, and ascertain whether both the director's objectives and the perceptions of the stage designers are compatible and realistic."	male
While wrestling on the independent circuit he worked as an accountant during the day. 	 Among these included the IPWA (Independent Pro Wrestling Association) Wohl was originally cast as the manager of a group known as the Rat Pack.	male
"In his explorations, he also had a chance to name several geographical features in the largely unexplored central and northern parts of New Brunswick, including Mount Carleton, the highest summit in the province, which he named after the first Lieutenant-Governor of New Brunswick, Thomas Carleton. "	" As a scientist, Ganong brought a special quality to the study of New Brunswick history, which featured an emphasis on map-based studies and in determining the exact location of key historic sites."	male
"He was largely autonomous on his patch, answering only to the divisional superintendent and only calling in support from Scotland Yard for very serious crimes such as murder. "	" The rank was discontinued in 1949, when it was regraded to detective chief inspector."	male
"The military background of Baasha is not explicit in the text, though he reportedly killed Nadab within the king's own military camp. "	 Which would indicate that Baasha was a soldier or officer in Nadab's army.	male
His mother was Russian. 	" During World War I, Zoshchenko served in the army as a field officer, was wounded in action several times, and was heavily decorated."	male
"Over the following decade, he was promoted through the ranks to engine-cleaner and fireman, and then finally in March 1914 to engine-driver. "	" The position of driver was considered relatively prestigious, and Chifley had to sit various examinations before being certified."	male
His father died in 1916. 	 Nussbaum first worked as a laborer for the Truck Company and at a box company in that same year.	male
"Once the ruffian shoots his air gun, scoring a direct hit on Holmes's dummy across the street, Holmes and Watson are on him, and he is soon disarmed and restrained. "	" They are led by Inspector Lestrade, who arrests the gunman."	male
"Vladimir Teodorovich Spivakov (Russian: Влади́мир Теодо́рович Спивако́в) (born 12 September 1944 in Ufa), is a leading Soviet and Russian conductor and violinist best known for his work with the Moscow Virtuosi chamber orchestra. "	" At the age of 13, Spivakov was awarded the first prize at the major conductor contest in Moscow."	male
In April 2005 he took on the post of chief executive officer of IT:Autostrade per l'Italia. 	" Following the transformation of the Autostrade Group into Atlantia, Castellucci also assumed the role of chief executive officer of the new holding."	male
He also sang in The Work. 	 Hodgkinson is a self-taught musician.	male
"Using its ability to manipulate matter, he plans to transform this dying world from a volcanic wasteland back to its former splendour. "	 The alien scientist makes a gruesome revelation: Psyche derives its energy from the minds of intelligent beings.	male
Kurtz has publicly declined to state his political affiliation. 	" As a high-profile media critic and analyst, Kurtz's political leanings and multiple employers and possible biases have been discussed by fellow media critics and pundits."	male
"While the security officer makes his way far into the citadel, Battle Group Seven of the Pfhor fleet arrives and engages Durandal's ship. "	 The security officer is abruptly teleported to help hold back boarding parties while Durandal teleports all remaining Human and S'pht crew to a stronghold on the planet's surface.	male
"It is true that Mendeleev in 1892 became head of the Archive of Weights and Measures in Saint Petersburg, and evolved it into a government bureau the following year, but that institution was charged with standardising Russian trade weights and measuring instruments, not setting any production quality standards, Also, Mendeleev's 1865 doctoral dissertation was entitled A Discourse on the combination of alcohol and water, but it only discussed medical-strength alcohol concentrations over 70%, and he never wrote anything about vodka. "	 A number of places and objects are associated with the name and achievements of the scientist.	male
"While in college, he was a member of the Young Americans for Freedom. "	" After graduating from college, Souder worked as a marketing manager and small business owner."	male
