context	segment	gender
"She had 11 pupils, which included her five younger brothers. "	 The first school year was brought to an end when a heavy rainstorm flooded the building and sent the teacher and pupils fleeing to higher ground.	female
It was ranked second-best prep school in the United States and best all-girls school by Forbes in 2013.[citation needed] A 2019-20 survey concluded that Brearley was the second-best girls school in the country and the fifth-best private K-12 school in the country. 	 Students of color represented approximately half of the student body.	female
"In 1512, Barbara Zapolya married King Sigismund I the Old. "	" Krzycki wrote a verse to commemorate this marriage, and became Zapolya's secretary the same year."	female
"At age six, she appeared in her first commercial for Mama Celeste Pizza. "	" Patts attended Pasadena Alternative School and, while a student, was appointed to a student trustee's position on the Pasadena Board of Education."	female
"She began law school at University of California, Hastings College of the Law, before eventually receiving her Juris Doctor from the University of Utah. "	" Before becoming a public official, Achtenberg worked for more than 15 years as a civil rights attorney, nonprofit director, and legal educator."	female
"Charmed were three girls in their mid-twenties:Oddrun Valestrand, Lise Monica Nygård, and Hanne Kristine Haugsand. "	 Valestrand is a dancer and an all-round performer.	female
Her task is not difficult. 	" By Poincaré's definition, the librarian's index book is impredicative because the definition of I is dependent upon the definition of the totality I, Ά, β, and Γ."	female
The image of a nurse depicted by the media is typically of a female being over-sexualized as well as diminished intellectually. 	 The over-sexualized nurse is commonly referred to as a naughty nurse and is often seen as a sex symbol or nymphomaniac.	female
"She had three sisters, Amy, Lovisa, and Wilhelmina, as well as one brother, Vitalis. "	" The family moved to Uppsala in 1860, where Segerstedt trained as a teacher at Klosterskolan (Thengbergska school) in 1861."	female
The court in Nykøbing found it proven that Hansen had given her sick and weak patients lethal doses of morphine and diazepam. 	" At the time of the judgment, the nurse appealed to the national court for a declaration of dismissal."	female
"If she were more comfortable singing higher, then the teacher would probably classify her as a soprano. "	" A voice teacher, however, would never classify a singer in more than one voice type, regardless of the size of the vocal range of the singer."	female
It centers on an inquisitive girl who is carefully molded by society to become an obedient bride. 	 This book was the result of ten years of researching the life of the photographer and political activist.	female
Since May 2017 she has been Professor of Holocaust Studies at Goethe University Frankfurt. 	" Steinbacher is the author of several works on the Holocaust, including Musterstadt Auschwitz: Germanisierungspolitik Und Judenmord in Ostoberschlesien (2010) and Auschwitz: A History (2005)."	female
"The only time her name appeared on the ballot was the federal campaign of 1925, when she received 84 votes. "	 As a music teacher Sharp was gifted.	female
"The results of her performances, however, were another triumph for Elssler, and the temporary eclipse of Taglioni. "	" Taglioni, although the finer artist of the two, could not for the moment compete with the newcomer's personal fascination."	female
"When she took a photography course, she became obsessed once more, and graduated with a photography major. "	 Sigismondi started a career as a fashion photographer.	female
She is assisted by her three day-shift orderlies and her assistant doctors and nurses. 	" McMurphy constantly antagonizes Nurse Ratched and upsets the routines of the ward, leading to endless power struggles between the inmate and the nurse."	female
"Cook and Dickerman made this their home and Eleanor had her own room, although she rarely spent the night. "	" Cook, an expert woodworker, made all furniture."	female
"When Vera discovers this, she argues with the woman, who then turns up, inspired by Vera. "	" They agree to both pose nude for the artist, but on condition that they would be buried as normal."	female
"In front of the bust is a figure of a seated female school teacher holding the hand of a young, female student. "	 The scene represents the close relationship between teacher and student that Zahle endorsed.	female
"In February 2008, Vissi signed to Maple Jam Music Group for the management of the release of her upcoming Greek and English albums. "	" Vissi was the most nominated artist with thirteen music videos, and managed to secure the number one position with Treno, while Agapi Ipervoliki came in at number four when the top 30 were announced."	female
"Due to her father's wide recognition in the music industry, legend artist Mohammed Abdel Wahab gave Angham the copyright of his track Basbosa (Cute Girl) to remake it in her new debut record. "	 Angham was the first artist from the 1980s to be given a song from a legend artist.	female
"In November 1938 she teamed up with Marie Pappenheim to establish the Cercle Culturel Autrichien (loosely, Austrian cultural circle). "	 It was financed from Spiegel's earnings as a gymnastics teacher.	female
"Anne Elwood, from her Memoirs of Literary Ladies: It was her invariable habit to write in her bed-room, – a homely-looking, almost uncomfortable room, fronting the street, and barely furnished – with a simple white bed, at the foot of which was a small, old, oblong-shaped sort of dressing-table, quite covered with a common worn writing-desk, heaped with papers, while some strewed the ground, the table being too small for aught besides the desk. "	" A little high-backed cane chair, which gave you any idea but that of comfort, and a few books scattered about, completed the author's paraphernalia."	female
"Back in Brazil, she concentrated on the founding of the country's first large-scale Braille publishing press. "	 The educator also turned to the regulation of education for the blind.	female
"Unlike the heroine of the novel, she did not survive, but is commemorated in the church. "	" According to the preface, the work is a romance and not a historical novel, because the author neither dares, nor desires, to claim for it the dignity or cumber it with the difficulty of an historical novel."	female
"In late 1947, he married Olga Naumova (1901–1978), Natalie's niece. "	 Naumova had lived with the couple and acted as their secretary for 18 years.	female
The topic of her prize-winning essay was same-sex marriage. 	" Darville is reported to have worked variously as a graphic designer, property law lecturer, and physical education teacher."	female
Her other mentors at the school included Jan Tschichold and Paul Klee. 	" After just a semester at the school, Söre Popitz left the Bauhaus, entering the workforce as a designer in Leipzig instead."	female
"Vivian sent her baby daughter, accompanied by her nursemaid, Consuela Strohmeier, to Montreal aboard the Donaldson Atlantic Line's SS Athenia, which was sunk by a German submarine on September 3, 1939 with a loss of 118 passengers. "	 The child and the nurse survived.	female
"In 2018, Hanna started Tees 4 Togo, a project which sells t-shirts with drawings of Hanna's friends such as Kim Gordon, Patton Oswalt, Joan Jett, and Chuck D, along with artists such as Sarah Larnach, Adee Roberson, and Hannah Lucy. 100% of the proceeds go to the non-profit Peace Sisters, which helps fund local girls' school tuition costs in Dapaong, Togo. "	 The cost of one $40 shirt funds an entire school year for a student.	female
"Hinton received the inaugural 1988 Margaret A. Edwards Award from the American YA librarians, citing her first four YA novels, which had been published from 1967 to 1979 and adapted as films from 1982 to 1985. "	" The annual award recognizes one author of books published in the U.S., and specified works taken to heart by young adults over a period of years, providing an 'authentic voice that continues to illuminate their experiences and emotions, giving insight into their lives'."	female
"After several additional visiting professorships at the Technical University of Braunschweig, University of Göttingen, University of Stuttgart, and University of Linz, she settled at the University of Jena until her retirement. "	 Tobies is the author or editor of books including:	female
"Both concerts were commercial success, selling out on both tour dates, and made her one of few top-drawer Japanese artists to hold a concert at the Tokyo Dome. "	" With sales from both the concert and album, Hamasaki was recognized as the top selling artist of 2001 with over 24 billion yen."	female
"In her artworks, the aesthetics are united with the expressive and unfinished «democratic» photography. "	" Each series by the artist is a social and cultural narrative, revealing details of the bohemian lifestyle, family conflicts, personal experiences, which turns into large-scale research, able to move the audience from the emotional maturity to existential."	female
"She has four grandchildren and continues to reside in Asheville, where she lives with her second husband Jim Aycock, former publisher of Black Mountain News. "	 Keever was a teacher for over 25 years.	female
"She is also known for her long-running television exercise show, Morning Stretch. "	 Greggains is a former school and physical education teacher.	female
"In 2013, Miranda Lambert tied McEntire to win Female Vocalist four years in a row and in 2016 Carrie Underwood joined this elite club by winning her fourth Female Vocalist award. "	" McEntire is also a rare musical artist to achieve solo number-ones across four decades (1980s, 1990s, 2000s, 2010s)."	female
"s central storyline revolves around Rebecca Miyamoto, a child prodigy homeroom teacher, and the antics of her class 1-C. "	" Though the story hardly strays from the focus of the four first-year classes labeled 1-A through 1-D, the mishaps that occur in them, the teacher's lounge, and on school trips also become sources of material for topical allusions regarding satire, anime, Internet, gaming, and popular culture."	female
"Soon after she helped form Amici Forever with which she released two successful albums, The Opera Band (2004) and Defined (2005). "	 Maswanganyi is also active as a solo artist on both the concert and opera stages.	female
"However, the Librarian sadly admits that she believes the Ur-Didact to be beyond redemption. "	 The Librarian spares humanity from extinction after their war with the Forerunners.	female
"During World War II, she began a newsletter, Letter Service, that offered instruction in special techniques, and she also taught rug-hooking to servicemen recuperating in military hospitals. "	" The McGown Teacher Workshops, as they became known, centered on McGown's own patterns, which consequently became widely known."	female
"That same year, she completed a group of new paintings and from 1975 they were exhibited regularly. "	" A second movie, Captivity, was never completed after the artist threw the rough cut into the town dump."	female
"She is Professor Emerita of English at the University at Buffalo, where she taught from 1974 to 2000. "	" Kahane is the author of Passions of the Voice, a study of narrative and the strategies of hysteric discourse."	female
The night nurse is tied up and Hinton pretends to be her while the others go to the operating theatre. 	 The nurse arrives before any real damage is done.	female
"In great houses, scullery maids were the lowest-ranked and often the youngest of the female domestic servants and acted as assistant to a kitchen maid. "	 The scullery maid reported (through the kitchen maid) to the cook or chef.	female
"Three weeks before her death, Slaughterback donated her famous rattlesnake skin dress to the Greeley Municipal Museum; Ernie donated more of her possessions after her death, including her Remington rifle. "	 Slaughterback was a nurse during World War II and served in the Pacific Theater.	female
"The Swan is an American reality television program broadcast on Fox in 2004, in which women who were judged to be ugly were given extreme makeovers that included several forms of plastic surgery. "	" Each contestant was assigned a panel of specialists – a coach, therapist, trainer, cosmetic surgeons, and a dentist – who together designed a program of total transformation."	female
"Author and critic Robert Greskovic describes a common understanding of her gifts, Nowhere near the beauty and exemplar of her art that Pavlova and Spessivtseva were, Bronislava Nijinska (1891–1972) instead began to make her mark as a choreographer. "	 Nonetheless Nijinska must have truly excelled as a dancer.	female
Golding was born in Blaenau Ffestiniog in 1881 and her family then moved to Hay on Wye. 	 Golding trained as a nurse.	female
"However, she was part of the Soviet national team that set a team world record of 1152 in this discipline in 1985. "	 Ashumova is a teacher at the Azerbaijan Institute of Physical Culture in Baku.	female
"One of those was Geertruida (Truus) Meuleman, who lived on the same street as Peaux and was the daughter of the rector of the local gymnasium. "	" Meuleman was educated to be a teacher, and the two shared a love for Scandinavian literature and landscape."	female
She saw potential in Wieland and convinced her to transfer into the art department. 	" After graduating in 1948, Wieland held various jobs as a graphic designer."	female
"While her work often includes imagery such as tea parties, and children's cartoon characters, Buffalohead has said that the work is intended to be unsettling. "	" Buffalohead is a mixed media artist, and works in many different mediums, including oil paints, birch bark, porcupine quills, and printmaking."	female
"In 2009, the show and Garten were once again nominated for Daytime Emmy Awards in the categories of Best Culinary Program and Best Culinary Host, and Garten won her first Emmy in the latter category. "	" Garten was reportedly awarded the most lucrative contract for a culinary author to date, signing a multimillion-dollar deal for multiple books."	female
"Several reviewers have argued that her understanding of the scientific method is questionable, and that her explorations of epistemology at times leave her texts virtually meaning-free. "	" This is a book that contradicts itself a hundred times; but that is not a criticism of it, because its author thinks contradictions are a sign of intellectual ferment and vitality."	female
She is an accredited teacher for the American Film Institute and S.A.G. 	" Conservatory, dance teacher and fitness consultant."	female
"She also took courses and started to work as food analyst, starting to become involved in the process of food production and dinner organizations for her events. "	 This year Suzuki has also ventured as a designer.	female
DooLittle began her career as a peepshow girl in New York's Times Square in the 1980s. 	" DooLittle spent three years working on staff as a sex educator with the feminist sex toys store Babeland, holding the position of Education Coordinator and Lead Workshop Facilitator."	female
"Work on them will be funded using Patreon, as mentioned in her blog. (as Michelle Sagara, Luna Books) Kaylin is a young woman with a complicated history. "	" The books tend to be more procedural than the author's other novels, but with an underlying, driving plot."	female
"Unfortunately Alichino has been put on an indefinite hiatus, due to the writer breaking her hand in 2001, leaving people to wonder if the series will be continued, and when. "	" It has since been confirmed in the third Alichino tankoubon that there will be a fourth and that it will probably be the last; however, as of 2005, the author was still writing the Japanese version."	female
"T. Rogers, is a widely praised dramatization of the previously unheralded role of Juul and her husband, and others, in developing the back-channel communications that (reportedly) saved the Oslo negotiations from collapsing. "	" During the first cabinet Stoltenberg, from 2000 to 2001, Juul was appointed State Secretary in the Ministry of Foreign Affairs."	female
While coverage in Le Temps said that she spoke clearly with a convincing vivacity and spoke with authority about her area of expertise. 	" Following graduation, Lavaud worked as a librarian at the Sorbonne."	female
"This depiction of her likely caused some critics to perceive her simply as a young, decorative model who was working with an older established male painter. "	 Gonzalès was Manet's only formal student and also modeled for several members of the Impressionist school.	female
"In 1993, she earned a Master of Fine Arts degree in creative writing from Brown University "	" The literary journal Granta asked booksellers, librarians, and literary critics to nominate who they believed to be the country's best young author."	female
"Two songs on the album were recorded in the Mandarin Chinese language, which she learned while living in China. "	" Also in 2008, Washburn was a teacher of American folk music in Sichuan University for six weeks, where they promptly told me that I wasn't teaching folk music correctly, because, surely there would be a correct way to do hand gestures for every song."	female
"Koolmatrie learned her craft in the early 1980s from elder and weaver, Dorothy Kartinyeri. "	" Their coiled bundle technique uses local spiny-headed sedge (Cyperus gymnocaulos), known to the artist as bilbili and river rushes, and Koolmatrie is credited with saving the traditional Ngarrindjeri craft."	female
"During the litigation with her label, Rimes asked that Curb give Rimes the rights to all past recordings and videos, give up all publishing interests in her compositions and destroy all currently available recordings. "	" I want to make abundantly clear to you that this album is not a reflection of myself as an artist but is solely the conception of Curb Records, and for that I am truly and deeply sorry."	female
"During late summer 2011, she got into several heated exchanges with the Democratic Party (DS) spokeswoman Jelena Trivan. "	" The artist is signatory of the Declaration on the Common Language of the Croats, Serbs, Bosniaks and Montenegrins within the project Languages and Nationalisms (Jezici i nacionalzmi)."	female
"With the packed house at The Week Rio, and an audience of about three thousand people, Gil celebrated the anniversary of her show and pre-release of his DVD/Blu-ray which hits stores in August: It's eight-year career and three of them working on this show. "	 Today I am an artist mature and aware enough of my segment.	female
A publication called the California Employment Law Letter described the case as follows: The dancer based her suit on the fact that she was an employee of the nightclub rather than an independent contractor. 	" The appellate court, however, after applying a 10-factor test, upheld the jury's verdict in favor of the nightclub and its owners and found that the evidence weighed in favor of classifying the dancer as an independent contractor rather than an employee."	female
The evidence is never considered as the doctor's nurse interrupts the conversation to tell her employer that she must visit her sick father. 	" The nurse drives through a rainy night, meeting a military tank on the road that is apparently hunting foxes."	female
"The report released on 26 October 2011 explained that Winehouse's blood alcohol content was 416 mg per 100 ml (0.416%) at the time of her death, more than five times the legal drink-drive limit. "	" Winehouse's record label, Universal Republic, released a statement that read in part: We are deeply saddened at the sudden loss of such a gifted musician, artist and performer."	female
Initially the girl was panicky but she eventually calmed down when she realized that her situation was safe. 	" Flooding therapy is not for every individual, and the therapist will discuss with the patient the levels of anxiety they are prepared to endure during the session."	female
"McGavin was born in Paisley, Ontario, son of James McGavin, a saddler born in Catrine, Ayrshire, Scotland[citation needed] and Elizabeth Wright, born in Glasgow Scotland, daughter of James Wight and Jean Malcolm.[citation needed] He came to Manitoba in 1877. "	" McGavin was appointed a health officer in 1903, with a stipend of $40 per annum."	male
"Moreau studied this product according to his travels between 1837 and 1840 in Egypt and Syria, and Asia Minor. "	 This book was the first written by a scientist about a drug.	male
In July 2007 he successfully completed the final part of the UEFA Pro Licence course and joined a group of only 111 coaches holding the game's top qualification. 	" Later in the 2004–05 season, Onuora became a coach and youth development officer at Swindon Town."	male
"Among Lao Issara's prominent members were three European-educated princes; brothers Phetsarath Ratanavongsa and Souvanna Phouma, and their half brother, Souphanouvong. "	" Souphanouvong became commander in chief, as well as minister of foreign affairs."	male
"After his Athletics won the 1972 World Series, Williams again led them to victory in the 1973 Series over the New York Mets. "	" Nobody had ever won World Series as a manager in both leagues, thus ensuring that the winning manager of the 1984 Series would be the first to do so."	male
"One of the Mhuruuks who was not slain was Orini, son of Olnar, being just an untrained boy. "	 Eventually Orini became the chief disciple of Dormammu.	male
"After a brief shootout, the policeman wounded Gaggi in the neck and arrested him. "	" Although charged with the murders, and the attempted murder of the police officer, Gaggi was only convicted of assault."	male
"The Penguin underwent change for the series; his appearance was remodeled after the version seen in Batman Returns, which was in production simultaneously with the series' first season. "	" Freeze, who was changed from a gimmicky mad scientist to a tragic figure whose frigid exterior [hid] a doomed love and vindictive fury."	male
"However, since he was too unhealthy, he was rejected from combat duty. "	" There Fischinger attended a trade school and worked as an apprentice, eventually obtaining an Engineer's Diploma."	male
"The conductor arrives (speaking Italian but with an affected German accent), proving theatrically critical of the ensuing performance quality and equally quarrelsome with trade union representatives on site, wearing down the orchestra members as he commands them to play with exceedingly particular nuances bordering on absurd abstraction, leading several musicians to strip away clothing under the strain of this taxing effort. "	" Protesting the conductor's authoritarian abuses, the union reps intervene, spitefully announcing that all musicians will be taking a 20-minute double break."	male
"In March 1987, he was appointed Politico-Military officer for the U.S. "	 Rocha also has served as Deputy Principal Officer of the U.S.	male
"Over a 15-year period beginning in the mid-1980s, he served as communications director for Amnesty International USA, Natural Resources Defense Council, and the Children's Defense Fund. "	 Fulwood was chief media strategist for Human Rights Now!	male
"Guggenheim Foundation selected Frank Gehry as the architect, and its director, Thomas Krens, encouraged him to design something daring and innovative. "	 The curves on the exterior of the building were intended to appear random; the architect said that the randomness of the curves are designed to catch the light.	male
"Faced with a wave of sell orders and needing to raise money for redemptions, the manager of an open-ended fund may be forced to sell stocks he would rather keep, and keep stocks he would rather sell, because of liquidity concerns (selling too much of any one stock causes the price to drop disproportionately). "	" But an investor pulling out of a closed-end fund must sell it on the market to another buyer, so the manager need not sell any of the underlying stock."	male
"During his career, he was a three-time MLB All-Star. "	" After retiring as a player, Kruk became a baseball analyst for ESPN."	male
Ziri ibn Manad or Ziri son of Mennad (died in 971) was the founder of the Zirid dynasty in the Berber world. 	" Ziri ibn Mennad was a chief of the Takalata branch of the Sanhajah confederation, to which the Kutama Berbers belonged."	male
"During the clearing of this mud, Amos and his men discovered another area in the caverns that had been blocked for many years, by a large amount of mud. "	" Upon clearing the newly discovered area, the geologist discovered anthodites."	male
"Afterward, while looking for a stream from which to obtain water with a friend, he discovers from the commanding officer that his regiment has a lackluster reputation. "	 The officer speaks casually about sacrificing the 304th because they are nothing more than mule drivers and mud diggers.	male
In 1972 he was awarded the Soviet honorary title of Hero of Socialist Labor. 	 Rudenko was one of the chief commandants of NKVD special camp Nr.	male
"The Serb Volunteer Guard (Serbian: Српска добровољачка гарда, СДГ / Srpska dobrovoljačka garda, SDG), also known as Arkan's Tigers (or only Tigers; Serbian: Арканови тигрови / arkanovi tigrovi, or only Тигрови / Tigrovi) or Arkan's men (Serbian: Аркановци / Arkanovci), was a Serbian volunteer paramilitary unit founded and led by Arkan that fought in Croatia (1991–93) and Bosnia (1992–95) during the Yugoslav Wars. "	" The Guard was under the command of the Territorial Defense, a regular military in charge of the territories of Croatia populated predominantly by Serbs during the first half of the 1990s."	male
"In 1994, after graduating from San Francisco State University's film school, he started working with Jamie Hyneman at M5 Industries. "	" Belleci worked as a stage manager, running errands and cleaning the shop, but quickly moved up the ranks."	male
A cunning forest officer denies that the tiger entered his range and sketches a plan to capture it and sell it to buyers. 	" The reason why the forest officer planned to capture Thumbaa is because it does not have the tracker, whereas all other tigers in the forest are being monitored."	male
"The ROC crest and cap badge depict a 16th-century soldier holding aloft a flaming torch while shielding his eyes with his free hand, as though looking towards a distant place or object. "	" Uniform tunic buttons, lapel badges and the reverse of the ROC Medal also depict the soldier in the same pose while standing beside a coastal signal fire or warning beacon, with a chain of lit beacons extending along the coastline into the far distance."	male
He was the son of a brewery manager. 	" From 1927 to 1934, Roschmann was a member of the Fatherland's Front, which in turn was part of the Austrian home guard (Heimatschutz)."	male
"When the organization had their first drill on October 25, 1858, the men were in civilian clothing as uniforms were not yet available. "	 The inspector was informed by Col. McLeays that:	male
He finished his playing career with Cork Alberts. 	 Tambling also briefly served as manager of Cork City during the 1984–85 season.	male
"Valuable time was lost when the train manager refused to stop the train until he had investigated the problem himself, saying this was company policy. "	" This decision was upheld in court, absolving the train manager of all charges."	male
"Then D. D. Ivanenko studied at Kharkiv University, from which in 1923 he was transferred to Petrograd University. "	" After graduating the university, from 1927 to 1930 D. Ivanenko was a scholarship student and then a research scientist at the Physical Mathematical Institute of Academy of Sciences of USSR."	male
"The officer was never identified, although Boswell gave a description of him at the time. "	" One SCS officer was convicted in 1983 of beating up suspects on the evidence of a police cadet, who was subsequently ostracised and resigned."	male
"His original plan for the gameplay and combat was to combine mechanics from simulation and adventure games, breaking away from RPG trends. "	" Due to these creative differences, Kikuta resigned as Sacnoth's CEO following the release of Koudelka in 1999, going on the found the music label Norstrilia."	male
He is portrayed in the live dramas by Tori Matsuzaka. 	" Heiji Hattori was inspired by the fictional Inspector Hattori, from Shunsaku Kudo stories."	male
"The discs now increase his physical attributes in geometric progression to numbers of victims wearing slave discs, and he was able to control the actions of all persons wearing the discs. "	" The Controller is a highly skilled chemist and mechanical engineer, with a college degree in chemistry and electrical and mechanical engineering."	male
"Mangold's work challenges the typical connotations of what a painting is or could be, and his works often appear as objects rather than images. "	 Elements refer often to architectural elements or have the feeling of an architect's hands.	male
"Johannesen also set a total of four world records over the course of his career, the most famous of which was his 15:46.6 on the 10,000 m at the 1960 Olympics. "	" Beside skating, Johannesen worked as a carpenter and later ran a gas station."	male
He demonstrated that the emission is mostly concentrated in the microwave spectral range. 	" By 1950, Prokhorov was assistant chief of the oscillation laboratory."	male
"At the University of Hull, he gained a BSc in Economics in 1954 during a two-year break from the Ministry of Power. "	 Dearing joined the civil service as a 16-year-old clerical officer in 1946.	male
"While Bandem is well known for his creative directing in monumental works in Balinese performing arts, he also masters the Gagaku and Bugaku, the classical Japanese music and dance that he learned from his teacher Matsaro Togi, a national treasure of classical Japanese dance. "	" Furthermore, Bandem is also a culture engineer."	male
"In 1403, he was ordered to write a compilation of every subject and every known book of the Chinese. "	" Xie was appointed chief compiler of this encyclopedia, later named the Yongle Encyclopedia, and completed it by 1408."	male
"From 1926 to 1930, he was the Minister of Labour, and became known as Peter the Peacemaker for settling 160 labour disputes in his first three years. "	 Heenan still found time to work as a locomotive engineer when the House was not in session.	male
"Gabriel Józef Narutowicz (Polish: [ˈɡabrjɛl naruˈtɔvit͡ʂ]; 29 March 1865 – 16 December 1922) was a Polish professor of hydroelectric engineering and politician who served as the first President of Poland from 11 December 1922 until his assassination on 16 December, five days after assuming office. "	" A renowned engineer and politically independent, Narutowicz was the first elected head of state following Poland's regained sovereignty from partitioning powers."	male
"Fernow's observation and works like Report on the Forests of North America (Charles S. Sargent, 1884) showed him the need for proper forest management in the U.S., and he lectured on the subject. "	 Fernow became chief of the USDA's Division of Forestry in 1886.	male
"A founding member of Transparency International, he is on their advisory council and served as the first chairman of TI-Latin America. "	 MacLean-Abaroa has served as a consultant and advisor on governance and anti-corruption issues to different international organizations and governments.	male
"After brilliant conduct in the artillery, he has proven the highest qualities of courage by attacking numerous balloons and has shot down four. "	 Officer of the highest value; pursuit pilot of heroic bravery.	male
"At about 1:30 a.m. on the day of the explosions, the company called an inspector and informed him that there had been some leakage from the facility. "	 The inspector visited the site and checked for vapors on some nearby streets but did not notice a serious problem.	male
Lie joined the Labour Party in 1911 and was named as the party's national secretary soon after receiving his law degree from the University of Oslo in 1919. 	 Lie was editor-in-chief for Det 20de Aarhundre ('The 20th Century') from 1919 to 1921.	male
"He has spent his political career representing Pernambuco, having served as state representative since 2011. "	 Before entering politics Coutinho worked as a civil engineer.	male
He also contributed to the Royal Society and the International Union for Co-operation in Solar Research. 	 This was an important appointment for such a junior scientist.	male
Beckman shared his expertise in glass-blowing by teaching classes in the machine shop. 	 Beckman dealt first-hand with the chemists' need for good instrumentation as manager of the chemistry department's instrument shop.	male
In the summer of 2013 he replaced Thomas Maale as manager of the club. 	 Following a successful first season as manager Krogh was hired as manager of Næstved BK in the summer of 2014.	male
In 1945 he moved to Lübeck. 	 Kühnert's most active period as an architect was in the 1920s.	male
He took the stage name Robert T. Odeman when he began his career as an actor and musician. 	" After training to become a carpenter, Odeman studied classical piano, successfully performing throughout Europe for several years as a pianist."	male
"Trapp created the Oklahoma Forestry Commission, the Oklahoma Conservation Commission, and the Oklahoma Fish and Game Commission out of his desire to preserve the environment. "	 Trapp also proved to be an effective law enforcement officer.	male
After Bayer he was the CEO of Treofan Group. 	" Prior to Neste, Vanacker was the CEO and Managing Director of CABB Group GmbH from 2015 to 2018."	male
"In 1865, after 15 years of service as an officer, Luitenant Tan Tjoen Tiat was raised to the rank his father-in-law had held, that of Kapitein. "	" This mayoral elevation went against existing tradition, which favoured the longest-serving Kapiteins from long-established officer families, and thus showed the confidence in which the colonial government held the new Majoor."	male
"The men who attained the command of the Guard following year 2 BC were equites with an elevated seniority, classifying right behind the prefect of Egypt. "	" The Praetorian Guard, like all legionnaires, disposed of various equipment to execute different missions."	male
"The priest is spirited to the past by Pazuzu to observe Merrin exorcising a young boy, Kokumo, in Africa. "	 Kokumo has become a scientist studying how to prevent locust swarms.	male
"The military background of Baasha is not explicit in the text, though he reportedly killed Nadab within the king's own military camp. "	 Which would indicate that Baasha was a soldier or officer in Nadab's army.	male
"Pushing on with his battalion towards the Marne, his troops eventually took 1,500 prisoners and captured in excess of 30 field guns and machine guns. "	" Promoted to hauptmann (captain), Ravenstein was posted to the Imperial Guard as a battalion commander."	male
Kurtz has publicly declined to state his political affiliation. 	" As a high-profile media critic and analyst, Kurtz's political leanings and multiple employers and possible biases have been discussed by fellow media critics and pundits."	male
"Although Prichard was a contemporary of Potter's (he was about eleven years her junior and in his twenties when the incident took place), Potter's tailor is shown as a little old man in spectacles, with a pinched face, old crooked fingers, and the action of The Tailor of Gloucester takes place in the 18th century. "	" Potter sketched the Gloucester street where the tailor's shop stood as well as cottage interiors, crockery, and furniture."	male
"While he was Managing Director of Internode, he was frequently active in the Internode forum on Whirlpool, and is a vocal commentator on Australian telecommunications competition issues and Government policies. "	" Hackett stepped down from the Redflow board effective at the 2018 AGM, while remaining involved in a technical role as Systems Integration Architect."	male
Vovos (Greek: Αρμόδιος Άρης Βωβός; born 21 October 1964) is a Greek businessman. 	 Vovos is a rally driver and was president of Maroussi Basketball Club.	male
"At the end of the 2015–16 season, Barrowman confirmed his retirement from football. "	" After retiring at the end of the 2015–16 season, Barrowman became Scottish brand manager for sportswear firm Joma at the beginning of 2017."	male
"Craig Shakespeare took over as caretaker manager, and in his first match in charge, Leicester won 3–1 against fifth-placed Liverpool, with Vardy scoring a brace. "	" Following two impressive results and initiating the type of positive response that we hoped change would bring, the club's owners then decided Shakespeare would become the club's manager until the end of the season."	male
"Santamaría began representing Spain in 1958, his debut coming on 15 October against Northern Ireland (6–2 friendly win in Madrid). "	" After working with the youth sides and spending two years with the under-21s, Santamaría was appointed manager of the full team for the 1982 World Cup, due to be played on home soil."	male
"After Oesch was released from prison in February 1948, he devoted himself to military history, researching and writing extensively on Finnish experiences in World War II. "	 Oesch was also one of the founders and chief editor of a popular magazine on World War II Finnish history.	male
"The Romantic revival, seeing in him a victim of its special bête noire Boileau, and attracted by his splendid diction, rich metrical faculty, and combination of classical and medieval peculiarities, adopted his name as a kind of battle-cry, and for the moment exaggerated his merits somewhat. "	 Ronsard was the acknowledged chief of the Pléiade and its most voluminous poet.	male
"According to IDEAS/RePEc, he ranked 185th in September 2018 in terms of research among 54 233 registered economists (i.e, among the top 0.4%). "	" Remarkably, the same farmer shows diminished cognitive performance before harvest, when poor, compared with after harvest, when rich."	male
"A few days later, the child is kidnapped by Gort and Hiller is also captured: both are taken to a derelict house where he encounters Salto (Hope). "	 It transpires that Hiller is a computer programmer who Salto had bribed to obtain details of the security system at a bank near Heathrow Airport.	male
"Vladimir Teodorovich Spivakov (Russian: Влади́мир Теодо́рович Спивако́в) (born 12 September 1944 in Ufa), is a leading Soviet and Russian conductor and violinist best known for his work with the Moscow Virtuosi chamber orchestra. "	" At the age of 13, Spivakov was awarded the first prize at the major conductor contest in Moscow."	male
"It is true that Mendeleev in 1892 became head of the Archive of Weights and Measures in Saint Petersburg, and evolved it into a government bureau the following year, but that institution was charged with standardising Russian trade weights and measuring instruments, not setting any production quality standards, Also, Mendeleev's 1865 doctoral dissertation was entitled A Discourse on the combination of alcohol and water, but it only discussed medical-strength alcohol concentrations over 70%, and he never wrote anything about vodka. "	 A number of places and objects are associated with the name and achievements of the scientist.	male
"In addition to his substantial contributions to web standards, Pemberton was also one of the developers of the ABC programming language and of the Views System, an open-architecture user interface system and application environment. "	 Pemberton was editor-in-chief of SIGCHI Bulletin from 1993 to 1999 and of ACM Interactions from 1998 to 2004.	male
"Rutte resigned from his position in government in June 2006 to return to the House of Representatives, and he soon became the parliamentary leader of the VVD. "	 Rutte was campaign manager for the 2006 municipal elections.	male
A hockey player and his friend Jay MacDonald were inspired to bring a team to St. 	" Pilous would be coach & general manager of the team, and MacDonald would be secretary & treasurer."	male
